0.01 0.01 0.0 0.01 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.10 
0.01 0.01 0.0 0.01 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.14 
60.06 60.09 0.0 60.05 0.0 0.15 
0.02 0.01 0.0 0.01 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.13 
60.07 60.09 0.0 60.07 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.13 
54.78 21.16 0.0 25.90 0.0 0.36 
0.01 0.00 0.0 0.00 0.0 0.13 
0.02 0.02 0.0 0.02 0.0 0.17 
0.01 0.01 0.0 0.01 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.13 
60.08 60.07 0.0 53.77 0.0 0.70 
60.07 60.11 0.0 60.08 0.0 0.16 
0.00 0.00 0.0 0.00 0.0 0.13 
0.01 0.01 0.0 0.01 0.0 0.20 
60.08 60.09 0.0 60.09 0.0 0.15 
0.02 0.02 0.0 0.02 0.0 0.17 
0.01 0.01 0.0 0.01 0.0 0.18 
0.01 0.00 0.0 0.00 0.0 0.12 
0.77 0.73 0.0 0.58 0.0 0.23 
60.04 60.09 0.0 60.05 0.0 0.69 
0.01 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.02 0.0 0.15 
60.12 60.12 0.0 60.12 0.0 8.25 
0.02 0.00 0.0 0.00 0.0 0.08 
0.01 0.01 0.0 0.01 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.52 0.28 0.0 0.26 0.0 0.10 
0.01 0.01 0.0 0.01 0.0 0.10 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.09 
0.01 0.01 0.0 0.01 0.0 0.10 
0.00 0.00 0.0 0.00 0.0 0.10 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.10 
0.01 0.01 0.0 0.01 0.0 0.08 
0.01 0.01 0.0 0.01 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.08 
0.01 0.01 0.0 0.01 0.0 0.10 
0.01 0.01 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.08 
0.00 0.00 0.0 0.00 0.0 0.09 
60.12 60.17 0.0 60.15 0.0 20.68 
60.06 60.09 0.0 60.05 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.12 
60.03 60.03 0.0 60.08 0.0 0.68 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.00 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.13 
60.11 60.09 0.0 60.08 0.0 1.43 
60.06 60.08 0.0 60.07 0.0 0.17 
0.01 0.01 0.0 0.01 0.0 0.15 
0.01 0.01 0.0 0.01 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.11 
0.08 0.08 0.0 0.08 0.0 0.16 
0.01 0.01 0.0 0.01 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.02 0.0 0.17 
60.07 60.09 0.0 60.05 0.0 2.35 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.00 0.0 0.16 
60.05 60.05 0.0 60.08 0.0 0.16 
0.00 0.00 0.0 0.00 0.0 0.13 
0.01 0.00 0.0 0.00 0.0 0.15 
0.02 0.01 0.0 0.01 0.0 0.12 
0.01 0.02 0.0 0.01 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.12 
0.02 0.02 0.0 0.02 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
60.07 60.08 0.0 60.09 0.0 3.92 
0.01 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.02 0.0 0.26 
60.07 49.44 0.0 60.08 0.0 1.27 
0.03 0.03 0.0 0.03 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.00 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.11 
0.03 0.02 0.0 0.02 0.0 0.18 
60.06 60.10 0.0 60.11 0.0 14.34 
0.02 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.13 
0.01 0.00 0.0 0.00 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.10 
0.01 0.01 0.0 0.01 0.0 0.14 
0.19 0.15 0.0 0.14 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.08 
0.00 0.00 0.0 0.00 0.0 0.09 
60.06 60.03 0.0 60.08 0.0 0.65 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.14 
60.09 60.07 0.0 60.10 0.0 32.26 
0.01 0.00 0.0 0.00 0.0 0.08 
0.06 0.06 0.0 0.05 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.17 
60.08 60.08 0.0 60.05 0.0 0.19 
0.01 0.01 0.0 0.01 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.07 0.05 0.0 0.03 0.0 0.34 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.18 
0.07 0.07 0.0 0.06 0.0 0.13 
0.04 0.04 0.0 0.04 0.0 0.17 
0.01 0.01 0.0 0.01 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.12 
0.08 0.08 0.0 0.07 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.13 
60.06 60.08 0.0 60.09 0.0 0.15 
0.10 0.11 0.0 0.09 0.0 0.17 
0.01 0.01 0.0 0.01 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.13 
0.01 0.01 0.0 0.01 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.02 0.0 0.01 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
60.07 60.08 0.0 60.05 0.0 3.28 
0.01 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.01 0.0 0.15 
0.01 0.01 0.0 0.01 0.0 0.20 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.03 0.03 0.0 0.02 0.0 0.29 
60.06 49.98 0.0 59.49 0.0 0.12 
0.05 0.06 0.0 0.06 0.0 0.30 
0.01 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.08 
0.01 0.01 0.0 0.01 0.0 0.10 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.09 
0.01 0.01 0.0 0.01 0.0 0.10 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.08 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.08 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.08 
0.00 0.00 0.0 0.00 0.0 0.08 
0.00 0.01 0.0 0.01 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.08 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.01 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.01 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.01 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.08 
0.01 0.01 0.0 0.01 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.08 
0.01 0.01 0.0 0.01 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.08 
0.00 0.00 0.0 0.00 0.0 0.09 
60.04 60.03 0.0 60.04 0.0 0.80 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.15 
60.06 60.08 0.0 60.08 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.08 
0.00 0.00 0.0 0.00 0.0 0.11 
0.03 0.01 0.0 0.01 0.0 0.83 
0.01 0.00 0.0 0.00 0.0 0.09 
60.05 57.33 0.0 60.03 0.0 0.95 
0.01 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.09 
1.08 0.64 0.0 0.65 0.0 0.38 
60.07 60.07 0.0 60.05 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.02 0.0 0.18 
60.08 60.05 0.0 60.08 0.0 3.70 
60.07 60.08 0.0 60.09 0.0 60.09 
0.02 0.00 0.0 0.00 0.0 0.09 
60.08 60.08 0.0 60.08 0.0 3.93 
0.02 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.00 0.0 0.12 
60.10 60.04 0.0 60.11 0.0 38.42 
0.01 0.00 0.0 0.00 0.0 0.10 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.10 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.09 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.08 
0.01 0.01 0.0 0.01 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.10 
60.03 60.10 0.0 60.07 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.12 
0.02 0.02 0.0 0.01 0.0 0.23 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.16 
60.07 25.97 0.0 40.47 0.0 0.99 
0.01 0.00 0.0 0.00 0.0 0.11 
0.03 0.03 0.0 0.03 0.0 0.18 
0.05 0.03 0.0 0.02 0.0 0.28 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.02 0.01 0.0 0.01 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.00 0.0 0.15 
60.06 60.03 0.0 60.08 0.0 0.16 
0.01 0.01 0.0 0.01 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.16 
60.07 60.08 0.0 60.08 0.0 0.16 
0.02 0.02 0.0 0.02 0.0 0.17 
0.04 0.03 0.0 0.02 0.0 0.22 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
60.11 60.13 0.0 60.13 0.0 0.35 
0.02 0.01 0.0 0.01 0.0 0.14 
60.04 19.56 0.0 15.56 0.0 0.27 
0.07 0.07 0.0 0.05 0.0 0.11 
0.08 0.08 0.0 0.07 0.0 0.14 
60.08 60.10 0.0 60.09 0.0 2.89 
0.02 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.00 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.15 
60.01 60.08 0.0 60.08 0.0 0.19 
0.03 0.01 0.0 0.01 0.0 0.18 
0.02 0.01 0.0 0.01 0.0 0.20 
0.01 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.13 
0.01 0.00 0.0 0.00 0.0 0.15 
60.07 60.08 0.0 60.06 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.13 
60.07 60.06 0.0 60.08 0.0 1.07 
0.01 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.15 
60.10 60.11 0.0 60.10 0.0 6.53 
60.07 60.09 0.0 60.09 0.0 0.17 
0.03 0.02 0.0 0.01 0.0 0.17 
60.06 60.11 0.0 60.08 0.0 22.33 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.02 0.01 0.0 0.01 0.0 0.22 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.18 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.16 
0.02 0.01 0.0 0.01 0.0 0.18 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.16 
60.09 60.10 0.0 60.11 0.0 8.01 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.14 
60.10 60.09 0.0 60.12 0.0 0.31 
0.01 0.00 0.0 0.00 0.0 0.12 
60.05 60.09 0.0 60.10 0.0 2.02 
0.00 0.00 0.0 0.00 0.0 0.13 
0.01 0.00 0.0 0.00 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.16 
0.00 0.00 0.0 0.00 0.0 0.13 
0.09 0.09 0.0 0.08 0.0 0.18 
0.03 0.03 0.0 0.02 0.0 0.23 
60.09 60.12 0.0 60.06 0.0 0.14 
0.10 0.09 0.0 0.10 0.0 0.17 
0.02 0.01 0.0 0.01 0.0 0.17 
0.02 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.15 
60.07 60.11 0.0 60.06 0.0 0.17 
0.02 0.00 0.0 0.01 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.01 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
60.08 60.11 0.0 60.11 0.0 9.35 
0.02 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.15 
60.08 60.08 0.0 60.10 0.0 4.31 
60.05 60.10 0.0 60.09 0.0 0.17 
0.01 0.01 0.0 0.01 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.16 
0.00 0.00 0.0 0.00 0.0 0.11 
0.02 0.01 0.0 0.02 0.0 0.17 
0.02 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.13 
0.01 0.00 0.0 0.00 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.11 
60.02 60.07 0.0 60.07 0.0 22.63 
0.02 0.01 0.0 0.01 0.0 0.21 
0.01 0.00 0.0 0.00 0.0 0.09 
0.01 0.01 0.0 0.01 0.0 0.11 
0.21 0.19 0.0 0.19 0.0 0.17 
60.08 60.09 0.0 60.10 0.0 60.13 
0.03 0.01 0.0 0.02 0.0 0.14 
60.09 60.11 0.0 60.10 0.0 6.73 
0.01 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.02 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.13 
60.06 60.09 0.0 60.09 0.0 0.14 
0.02 0.02 0.0 0.02 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.13 
0.01 0.00 0.0 0.00 0.0 0.11 
0.07 0.07 0.0 0.07 0.0 0.16 
0.02 0.00 0.0 0.00 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.14 
0.01 0.01 0.0 0.01 0.0 0.27 
0.00 0.00 0.0 0.00 0.0 0.13 
0.03 0.03 0.0 0.03 0.0 0.23 
0.02 0.00 0.0 0.00 0.0 0.16 
0.00 0.00 0.0 0.00 0.0 0.15 
0.02 0.02 0.0 0.02 0.0 0.20 
0.02 0.00 0.0 0.00 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.14 
60.08 60.10 0.0 60.10 0.0 0.77 
0.01 0.00 0.0 0.00 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.17 
0.01 0.01 0.0 0.01 0.0 0.24 
0.01 0.00 0.0 0.00 0.0 0.15 
0.02 0.02 0.0 0.02 0.0 0.18 
0.02 0.01 0.0 0.01 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.13 
0.01 0.01 0.0 0.01 0.0 0.17 
0.02 0.00 0.0 0.00 0.0 0.13 
60.08 60.09 0.0 60.06 0.0 1.43 
60.06 60.09 0.0 60.09 0.0 60.13 
0.03 0.01 0.0 0.01 0.0 0.12 
0.01 0.01 0.0 0.00 0.0 0.14 
60.12 60.13 0.0 60.13 0.0 0.30 
0.02 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.02 0.0 0.15 
0.01 0.01 0.0 0.00 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
60.07 60.11 0.0 60.11 0.0 7.77 
0.01 0.00 0.0 0.00 0.0 0.12 
0.02 0.02 0.0 0.02 0.0 0.14 
60.09 60.10 0.0 60.11 0.0 5.38 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
60.14 60.13 0.0 60.15 0.0 60.03 
60.08 60.11 0.0 60.11 0.0 0.14 
0.02 0.02 0.0 0.01 0.0 0.17 
0.01 0.01 0.0 0.01 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.11 
60.03 43.48 0.0 25.08 0.0 0.24 
0.02 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
60.08 60.09 0.0 60.08 0.0 1.22 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.00 0.0 0.00 0.0 0.12 
0.02 0.01 0.0 0.01 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.08 0.07 0.0 0.07 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.02 0.0 0.18 
0.01 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.12 
0.02 0.02 0.0 0.01 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.19 
0.02 0.00 0.0 0.01 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.12 
60.08 60.10 0.0 60.08 0.0 7.96 
0.02 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.02 0.0 0.16 
60.07 60.09 0.0 60.09 0.0 1.79 
0.01 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.12 
60.13 60.14 0.0 60.17 0.0 60.08 
2.89 1.38 0.0 1.19 0.0 0.17 
0.02 0.01 0.0 0.01 0.0 0.14 
0.01 0.00 0.0 0.00 0.0 0.16 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.12 
60.08 58.11 0.0 60.08 0.0 0.36 
0.18 0.15 0.0 0.20 0.0 0.16 
0.01 0.00 0.0 0.00 0.0 0.13 
0.01 0.00 0.0 0.00 0.0 0.15 
60.06 60.16 0.0 60.19 0.0 0.28 
0.30 0.23 0.0 0.20 0.0 0.50 
0.02 0.01 0.0 0.01 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.15 
1.05 0.95 0.0 1.25 0.0 0.56 
0.01 0.01 0.0 0.01 0.0 0.24 
0.01 0.00 0.0 0.00 0.0 0.13 
4.35 2.21 0.0 1.88 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.02 0.0 0.20 
60.07 60.06 0.0 59.55 0.0 0.83 
0.01 0.00 0.0 0.00 0.0 0.11 
0.02 0.01 0.0 0.02 0.0 0.14 
0.01 0.01 0.0 0.00 0.0 0.16 
0.02 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.14 
0.01 0.01 0.0 0.01 0.0 0.18 
60.07 60.05 0.0 60.09 0.0 0.20 
0.03 0.02 0.0 0.02 0.0 0.16 
0.01 0.01 0.0 0.01 0.0 0.17 
0.01 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.02 0.01 0.0 0.01 0.0 0.18 
0.01 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.13 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.01 0.0 0.01 0.0 0.13 
0.01 0.01 0.0 0.01 0.0 0.20 
0.02 0.01 0.0 0.01 0.0 0.12 
0.09 0.09 0.0 0.09 0.0 0.34 
60.09 60.10 0.0 60.08 0.0 4.67 
0.01 0.00 0.0 0.00 0.0 0.11 
0.02 0.02 0.0 0.02 0.0 0.15 
0.01 0.00 0.0 0.00 0.0 0.14 
0.00 0.00 0.0 0.00 0.0 0.11 
0.04 0.04 0.0 0.03 0.0 0.18 
60.06 54.65 0.0 60.09 0.0 1.49 
0.01 0.00 0.0 0.00 0.0 0.12 
0.00 0.00 0.0 0.00 0.0 0.12 
0.01 0.00 0.0 0.00 0.0 0.14 
60.07 60.09 0.0 60.09 0.0 0.14 
0.01 0.01 0.0 0.01 0.0 0.17 
0.02 0.00 0.0 0.00 0.0 0.16 
60.07 60.06 0.0 60.06 0.0 0.16 
0.01 0.01 0.0 0.01 0.0 0.16 
60.07 60.06 0.0 60.05 0.0 1.16 
0.01 0.00 0.0 0.00 0.0 0.10 
0.00 0.00 0.0 0.00 0.0 0.11 
4.67 3.53 0.0 2.60 0.0 0.35 
60.08 60.11 0.0 60.11 0.0 0.15 
0.01 0.01 0.0 0.01 0.0 0.25 
0.50 0.46 0.0 0.44 0.0 0.25 
0.01 0.00 0.0 0.00 0.0 0.10 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.15 
0.00 0.00 0.0 0.00 0.0 0.11 
0.00 0.00 0.0 0.00 0.0 0.11 
0.01 0.01 0.0 0.01 0.0 0.19 
0.01 0.00 0.0 0.00 0.0 0.11 
